sim,step_cosine,midpoint_residual
268,0.9148827499,0.1063091727
269,0.9065733782,0.1112240394
270,0.906400895,0.1114296932
271,0.9187278762,0.1030777177
272,0.9314828124,0.09572884255
273,0.9289297214,0.09622289309
274,0.9121808449,0.1074157469
275,0.9309182851,0.09482836047
276,0.8998294193,0.1148206219
277,0.9239003484,0.0998101672
278,0.9356760641,0.09117995807
279,0.9231915063,0.1016694396
280,0.897679406,0.1161106956
281,0.9281130566,0.09655489367
282,0.9220478558,0.1012229564
283,0.8865114264,0.1228444922
284,0.9173250074,0.1058893589
285,0.9211361083,0.1018816766
286,0.9327392737,0.09328114503
287,0.9094510463,0.1090657661
288,0.9154457155,0.1050825089
289,0.9319953576,0.09458183404
290,0.9190581497,0.1045986023
291,0.9330455704,0.09351217558
292,0.9315947762,0.09413157442
293,0.8987385237,0.1158855096
294,0.9205056937,0.1019760739
295,0.9352922372,0.09143137951
296,0.9172258203,0.106474025
297,0.9146748861,0.1069450563
298,0.9320663909,0.09386184714
299,0.9062097319,0.1112263997
300,0.9086856774,0.109797685
301,0.9074427429,0.1101903043
302,0.9168975653,0.1057678733
303,0.9438624835,0.08526129177
304,0.9220034426,0.1032740452
305,0.9189883547,0.1035780543
306,0.9153546517,0.1099195662
307,0.9079466401,0.1106104914
308,0.9126274013,0.1084265635
309,0.9306308394,0.0950065482
310,0.9346245168,0.09323426397
311,0.9303084914,0.09502682287
312,0.91919233,0.1033860803
313,0.9025578134,0.1162198484
314,0.926793972,0.09773950434
315,0.9237568517,0.0995515337
316,0.9099201771,0.1089428371
317,0.9033033002,0.1135614087
318,0.9048798456,0.1123703022
319,0.9141941373,0.1065354627
320,0.9389680331,0.08888701395
321,0.9122272676,0.1084249514
322,0.8963418835,0.1183610783
323,0.9088225534,0.1108062062
324,0.9216946937,0.1009314044
325,0.9168240344,0.104586692
326,0.923966656,0.09999564174
327,0.9143119049,0.1063830854
328,0.9447023399,0.08460319506
329,0.9280967782,0.09822656068
330,0.8922954595,0.1195025658
331,0.9403639704,0.08765622748
332,0.9127105313,0.106831801
333,0.9148452962,0.1058988957
334,0.8993120343,0.1163080848
335,0.8794536452,0.126663998
336,0.910890871,0.1079850921
337,0.9039538882,0.1160469174
338,0.9229758909,0.1002818842
339,0.8880265016,0.1232563006
340,0.9247013623,0.1010078995
341,0.9314631019,0.09486500105
342,0.9421803337,0.0865577656
343,0.925600651,0.09828142993
344,0.9127191184,0.1069335654
345,0.9183928445,0.1031912942
346,0.9346356334,0.09503015558
347,0.927557494,0.09847793328
348,0.9129327446,0.1086044621
349,0.8743373691,0.1294774666
350,0.8902908026,0.1218435169
351,0.9213641601,0.1015581025
352,0.9038443781,0.1126513016
353,0.9154703598,0.1052611348
354,0.8834563896,0.1286979075
355,0.9311824744,0.09465168556
356,0.9251557171,0.1015241783
357,0.8960529329,0.1175345274
358,0.8981533319,0.1161625152
359,0.9427491,0.08584484413
360,0.9289629969,0.09639156479
361,0.9359738913,0.09127197808
362,0.92409494,0.09934298464
363,0.9154046121,0.1052771664
364,0.9276008,0.0981239025
365,0.9179432024,0.1052709567
366,0.9030674227,0.1130457201
367,0.9175125953,0.105273654
368,0.9302321442,0.1006530892
369,0.8756136031,0.1296699895
370,0.924501512,0.09981385026
371,0.9253853148,0.098507693
372,0.9435460174,0.0872999553
373,0.9254773751,0.09938606056
374,0.9123553572,0.1070711713
375,0.9191036309,0.1028638166
376,0.9273370607,0.09908972118
377,0.9361902002,0.09077062953
378,0.914532425,0.1121499705
379,0.9350221426,0.091662406
380,0.9199534776,0.1038815164
381,0.8987110914,0.117936572
382,0.9141139803,0.1059254628
383,0.9239049794,0.09946704695
384,0.9013887041,0.1158509661
385,0.9195860547,0.1024919225
386,0.9110811573,0.1078634264
387,0.9318082995,0.09561356535
388,0.9163133709,0.104504189
389,0.897584565,0.1179660921
390,0.9147473271,0.1055040942
391,0.8976022799,0.1172308243
392,0.9186804241,0.1034886518
393,0.928551473,0.09656470311
394,0.9355311778,0.09151828653
395,0.9031461432,0.1128070295
396,0.9156215197,0.1077320486
397,0.9336482613,0.09322346801
398,0.9375907999,0.09104400274
399,0.9230913502,0.1016968852
400,0.9266932926,0.09859755708
401,0.9165419073,0.1045261502
402,0.8931175773,0.1212451711
403,0.9267643148,0.09781857336
404,0.8929454818,0.1194221425
405,0.9023968128,0.1133971458
406,0.9093460887,0.1089491882
407,0.9120044807,0.108524845
408,0.9050874088,0.1116031119
409,0.9228762546,0.1009863542
410,0.9420108984,0.08752078574
411,0.9077136515,0.1102454533
412,0.9298573162,0.0957817605
413,0.8894797071,0.1214204763
414,0.9154450931,0.1093285365
415,0.9191804898,0.1027949542
416,0.9137717408,0.1064453118
417,0.9318336726,0.09462990349
418,0.8847646746,0.123958409
419,0.931113299,0.0944352666
420,0.9254058443,0.09853072204
421,0.9141574354,0.105982971
422,0.9306064777,0.09618579245
423,0.9272911543,0.0971453255
424,0.8931014229,0.119690531
425,0.9289228682,0.09607419688
426,0.9362880661,0.09072190997
427,0.9254078075,0.09944539711
428,0.9136535352,0.1062106545
429,0.899912068,0.1161185137
430,0.9114377234,0.1083516915
431,0.9189107374,0.1027911878
432,0.9026562333,0.1222378086
433,0.9090990151,0.1093133162
434,0.9438446875,0.08608065019
435,0.9389069259,0.0895647211
436,0.927974278,0.09676689567
437,0.9381490204,0.09062827084
438,0.9082160868,0.1120683321
439,0.9353961174,0.09353880582
440,0.9279969209,0.09663945515
441,0.925291536,0.09868545481
442,0.8980304566,0.1190371893
443,0.9412456047,0.08797503977
444,0.9288137791,0.09801417325
445,0.9173677742,0.1072285545
446,0.9353659736,0.09137638636
447,0.9327348305,0.09401924543
448,0.9170599074,0.1054934707
449,0.9380889334,0.09104473371
450,0.9265651611,0.09782234444
451,0.9289455542,0.09744147251
452,0.909800005,0.1095941777
453,0.9035069458,0.1142797902
454,0.9314803872,0.09510466359
455,0.9163298959,0.1072385707
456,0.9067309747,0.1107729245
457,0.938775036,0.08895437563
458,0.8972581423,0.1163930769
459,0.9124532061,0.1106865998
460,0.9096878463,0.1087440573
461,0.9329287801,0.09314510557
462,0.9165245938,0.1043580106
463,0.8823854527,0.1250033027
464,0.9236396853,0.09971273534
465,0.8906498066,0.1264964553
466,0.920225632,0.1020010285
467,0.9244542257,0.1005259644
468,0.9253149248,0.09880039544
469,0.9367356041,0.09037592099
470,0.9029412878,0.1161241046
471,0.9134648576,0.1063303561
472,0.920941688,0.1021213069
473,0.9216713676,0.1009467466
474,0.9105247395,0.109305551
475,0.92243716,0.1004571305
476,0.890099888,0.1210039214
477,0.9259803617,0.09806799972
478,0.9350044831,0.09187955279
479,0.9361799345,0.09080047375
480,0.9361587108,0.09175841032
481,0.9308107323,0.09465039881
482,0.918258803,0.1036385953
483,0.8793868949,0.1271837097
484,0.9170013133,0.1067937981
485,0.9370815123,0.0902533208
486,0.8931789983,0.1197510873
487,0.9268514444,0.09754804001
488,0.9155508288,0.1052238169
489,0.9073514647,0.110447949
490,0.9175198006,0.1038494526
491,0.9359757184,0.0909941389
492,0.919560348,0.1024774958
493,0.9131404926,0.1067878197
494,0.924723787,0.09947363916
495,0.9214084665,0.1013576011
496,0.9286688344,0.09632126386
497,0.9325749943,0.09423781484
498,0.9095822009,0.1088300605
499,0.9184047315,0.1045881321
500,0.9289199165,0.09601673662
501,0.9360154883,0.09179949278
502,0.9349188406,0.0917779583
503,0.9178256149,0.1100735564
504,0.915351124,0.105537541
505,0.8845919429,0.1256718603
506,0.8842136311,0.1239988972
507,0.9378420595,0.09020122654
508,0.9225105998,0.104964093
509,0.9091395219,0.1127532666
510,0.922640017,0.1022747166
511,0.9223563996,0.1014041478
512,0.9105166624,0.1083141546
513,0.8968964462,0.1166200599
514,0.9299743993,0.09774940413
515,0.9251429824,0.0996895695
516,0.9407944296,0.08820568916
517,0.9259042617,0.09865610598
518,0.9166301798,0.1043637363
519,0.9093163494,0.1093105882
520,0.9436713464,0.08646441142
521,0.9353884196,0.09145520004
522,0.914676776,0.1071218215
523,0.9324495056,0.09450680471
524,0.9346339108,0.09220781334
525,0.919408434,0.1031460592
526,0.9356954109,0.09114327789
527,0.9143653379,0.1058864134
528,0.9421557449,0.08680907167
529,0.9091699089,0.1090597447
530,0.8899828998,0.1212697033
531,0.9038510795,0.1136979026
532,0.9072070871,0.1110936126
533,0.9164839007,0.1067682534
534,0.9268512044,0.09793828874
535,0.9132243902,0.1064902954
536,0.9127644415,0.1078578998
537,0.8891679542,0.1232166529
538,0.9235798923,0.100116149
539,0.9291167038,0.09584686544
540,0.9178637095,0.1035268072
541,0.9258316025,0.09837922929
542,0.9105643401,0.1110364979
543,0.9015016581,0.1151081094
544,0.8826845423,0.1248928484
545,0.9358017627,0.09138493299
546,0.8989348039,0.1161580033
547,0.938067851,0.08992541111
548,0.9027525698,0.1134755867
549,0.9201101608,0.1028637605
550,0.9235917171,0.09966278876
551,0.9243120649,0.09935098283
552,0.8746431121,0.1296666311
553,0.9309273182,0.09590363254
554,0.9187808906,0.1059731263
555,0.9061077549,0.1110676303
556,0.9414027072,0.08702177564
557,0.919050606,0.1035016536
558,0.9340011975,0.09244403116
559,0.9220098493,0.1008192352
560,0.9283162519,0.09981235646
561,0.894901954,0.1202314346
562,0.9277321745,0.09720692071
563,0.9006640244,0.1154041109
564,0.9158984172,0.1049971533
565,0.9168360317,0.1041575365
566,0.9363684138,0.0906423638
567,0.9290717098,0.09588063447
568,0.922486222,0.1014509778
569,0.9220036872,0.100840047
570,0.9036319151,0.1155670417
571,0.9081583182,0.1102386495
572,0.9244411719,0.09944893877
573,0.9095618238,0.1098071899
574,0.9186851501,0.102989595
575,0.9015457568,0.1137747028
576,0.906148613,0.1126120502
577,0.9115872037,0.1087996917
578,0.9324699291,0.09359722464
579,0.9197149207,0.1023340088
580,0.9004495629,0.1164418396
581,0.9367638269,0.09057601144
582,0.9101151407,0.1088944112
583,0.914255819,0.107028525
584,0.9331483008,0.09372308363
585,0.9052521164,0.1133024182
586,0.935071755,0.09239253234
587,0.928866012,0.09838834359
588,0.9394357894,0.09036320583
589,0.885293278,0.1235651353
590,0.9043087015,0.1154183152
591,0.9250457643,0.1007639714
592,0.9248527447,0.1014791352
593,0.910664837,0.109215548
594,0.943741053,0.08615292543
595,0.9057227523,0.1131691995
596,0.9382437817,0.08924957607
597,0.9238585009,0.09952885526
598,0.9323522894,0.09368637881
599,0.9133753953,0.1066729016
600,0.9087520387,0.1107915869
601,0.8934087275,0.119254175
602,0.9241036583,0.099547178
603,0.9305920732,0.09599381866
604,0.8929386468,0.118938779
605,0.9075785025,0.1102588965
606,0.9344669804,0.09256748352
607,0.9179562001,0.1037239585
608,0.9444843876,0.08487524633
609,0.9147013041,0.1055843986
610,0.9142225441,0.1076607982
611,0.9218249456,0.1015203733
612,0.9400143511,0.08795512303
613,0.9114934276,0.1095503856
614,0.9208167242,0.1015712423
615,0.9116450314,0.1103600473
616,0.9330077079,0.09385856378
617,0.9183731231,0.1032102032
618,0.9224712125,0.1004303527
619,0.9103588274,0.1088858571
620,0.9405203008,0.08781425109
621,0.9110094253,0.1096664198
622,0.9226610329,0.102133193
623,0.9311383731,0.09442178511
624,0.9216909748,0.1028061643
625,0.9432480041,0.08705127542
626,0.8987271704,0.1155052943
627,0.887708462,0.1219488409
628,0.9393124122,0.09000799736
629,0.9144639969,0.1074469682
630,0.9126094944,0.1071164681
631,0.9164336718,0.1045311014
632,0.8999831728,0.1147572767
633,0.9147623808,0.1081951663
634,0.922456607,0.1004250436
635,0.9048090439,0.1136636227
636,0.9295914173,0.09665486875
637,0.9185973492,0.1030872744
638,0.8726650166,0.1322006042
639,0.935148438,0.09153549224
640,0.9340284463,0.09239695407
641,0.9191846185,0.1026781329
642,0.8943469408,0.1189113718
643,0.9235183422,0.1005188856
644,0.9244977619,0.099037198
645,0.9163156882,0.1064858012
646,0.9373714157,0.09029427488
647,0.9183079251,0.1037163722
648,0.9304330361,0.09586435695
649,0.9248628722,0.09922910776
650,0.9288743073,0.09622280171
651,0.9167616365,0.1042532949
652,0.9238117014,0.09952063224
653,0.9440515029,0.08536539509
654,0.9199522266,0.1023295025
655,0.9177376027,0.1039526072
656,0.935914433,0.0920872358
657,0.9228645456,0.1024649031
658,0.8958081107,0.118591915
659,0.8884977822,0.12178397
660,0.9386743823,0.08959633425
661,0.9140861248,0.107145825
662,0.9181879586,0.1032919444
663,0.8972917783,0.1171120185
664,0.9059471858,0.1113126881
665,0.8844179633,0.1286408961
666,0.9367742732,0.09033994594
667,0.9304719946,0.09489630142
668,0.9291335923,0.09584953345
669,0.9321068361,0.09611884387
670,0.9430452445,0.08560976717
671,0.9278652184,0.1000973088
672,0.9280442447,0.09886387679
673,0.9094601498,0.1088767509
674,0.9172721386,0.1040307933
675,0.9200259811,0.1036709717
676,0.8980074398,0.1160195112
677,0.9067786989,0.1108013256
678,0.8958825118,0.1183672342
679,0.9272121094,0.09745667384
680,0.9171842852,0.1039293634
681,0.9293848417,0.09700973068
682,0.9253467589,0.09913016082
683,0.9148850046,0.1054247211
684,0.8794284666,0.1279360332
685,0.9151289583,0.1053102058
686,0.8899458185,0.1242585592
687,0.9325857587,0.09346140817
688,0.9052926862,0.1128439731
689,0.9026633822,0.1135998502
690,0.9132249246,0.1070829462
691,0.9265538053,0.0978829614
692,0.9404667521,0.08757976341
693,0.9124034734,0.1082786487
694,0.9157546431,0.1059866327
695,0.9139576784,0.1104860795
696,0.9227507737,0.1003303334
697,0.9294297321,0.09661419241
698,0.9265134453,0.09797625761
699,0.9133361157,0.1074088222
700,0.9277019927,0.09745240528
701,0.9097366711,0.1108584783
702,0.9279161128,0.09769414209
703,0.9308677636,0.09478033662
704,0.9221861135,0.1015311544
705,0.9352345523,0.09233074813
706,0.9187606242,0.102927781
707,0.9204114244,0.1021207155
708,0.9260247893,0.1010783614
709,0.9211476101,0.1012982581
710,0.9263960805,0.09774759491
711,0.9389230087,0.08916756529
712,0.9259403134,0.1003130909
713,0.9212667084,0.1029352593
714,0.9327351868,0.09582136938
715,0.9172134995,0.1039072265
716,0.9262615869,0.09783590304
717,0.9017996067,0.1141002194
718,0.9150980466,0.1052850136
719,0.9171954613,0.1041858621
720,0.9196022199,0.1025214491
721,0.9194471665,0.1024308946
722,0.9216259695,0.1009912681
723,0.9110084334,0.1085329058
724,0.9379618723,0.09116148354
725,0.9007041417,0.1146523148
726,0.9241049506,0.09933484928
727,0.9257737612,0.09822487282
728,0.9077730395,0.1116203166
729,0.9335615134,0.09325113823
730,0.889642187,0.1208380719
731,0.9276449402,0.09738869555
732,0.9362797982,0.09113009677
733,0.9202038071,0.102326382
734,0.9201303628,0.1021570438
735,0.9320340569,0.09632423162
736,0.9226827034,0.1054337189
737,0.924614589,0.1006925006
738,0.8999629196,0.1155186904
739,0.9317376937,0.09487169631
740,0.9207439882,0.102855197
741,0.9346209837,0.09205084545
742,0.918254826,0.1037844779
743,0.9229454747,0.1001532932
744,0.9088307751,0.1115257839
745,0.9171766989,0.1042006924
746,0.8941610973,0.1185723645
747,0.9130634253,0.1076409981
748,0.925197778,0.09874119977
749,0.9242409327,0.09961444682
750,0.9150160258,0.1055896319
751,0.9376395175,0.08969957245
752,0.936399214,0.09333657936
753,0.9036685486,0.112767265
754,0.9170563823,0.1075670031
755,0.9094890589,0.1106907173
756,0.9267634946,0.09938029947
757,0.9461070663,0.08356487935
758,0.9236080744,0.0996416325
759,0.9042383318,0.1137812094
760,0.8800151709,0.1263323214
761,0.9388310097,0.08909503113
762,0.897810544,0.1216760435
763,0.9216932203,0.1015656585
764,0.916559346,0.1043635545
765,0.9384740363,0.08914711447
766,0.9173641884,0.1039331611
767,0.9088403489,0.1092846005
768,0.9317119399,0.09497588787
769,0.9396195124,0.08821884458
770,0.9332435412,0.09299176955
771,0.9085353388,0.1097167133
772,0.9278639167,0.09822003738
773,0.9130446735,0.1067933027
774,0.9073861298,0.1106896082
775,0.9254649217,0.09892818502
776,0.9142737421,0.1058315755
777,0.9097958789,0.1086665237
778,0.9273911345,0.09751759943
779,0.8905003341,0.1203360912
780,0.920130871,0.1030642889
781,0.930909652,0.09467242951
782,0.90608658,0.1111127028
783,0.9112461518,0.1077763836
784,0.937424191,0.09001429515
785,0.9295307551,0.09580275054
786,0.9245793266,0.09912183067
787,0.9146510171,0.1055931083
788,0.9115888983,0.1089586909
789,0.9185365013,0.1036573362
790,0.919479358,0.1027011013
791,0.9203340612,0.1018399131
792,0.9263367445,0.09779432862
793,0.8961380513,0.1170903944
794,0.9251776611,0.09882272286
795,0.9066735654,0.1106245062
796,0.926802789,0.09749789951
797,0.8963463803,0.1173889796
798,0.9224426395,0.100897818
799,0.9230337337,0.1008991629
800,0.9116296906,0.1082184939
801,0.9420924585,0.08663196084
802,0.9438399238,0.08500256539
803,0.8934349009,0.1199821616
804,0.9344568422,0.09315195294
805,0.9290765876,0.09626229713
806,0.9115790771,0.1075617245
807,0.9209690506,0.1024736222
808,0.9286130825,0.09644321291
809,0.9414865292,0.08693463984
810,0.9350465066,0.091629636
811,0.9165432899,0.1058249948
812,0.9155081285,0.1050272293
813,0.9195540266,0.1035126035
814,0.9360518336,0.09117373876
815,0.9260827224,0.09867759691
816,0.9284142707,0.09751662356
817,0.9143830171,0.1074652502
818,0.9196688134,0.1027387397
819,0.9355863208,0.09182067997
820,0.914150172,0.1062180989
821,0.9333689729,0.09377724116
822,0.9234871243,0.09979741709
823,0.907027757,0.1109812134
824,0.9066981376,0.1107239514
825,0.9144256807,0.1057136877
826,0.9214176789,0.10198988
827,0.9028492336,0.1130102148
828,0.9137920902,0.1073743473
829,0.9315399586,0.09415167649
830,0.8999191222,0.11674327
831,0.8628506355,0.1357837616
832,0.9399535064,0.08898408199
833,0.9199226173,0.1021394593
834,0.9200666809,0.1020198556
835,0.9260135477,0.09910742569
836,0.896666381,0.1167267953
837,0.923830825,0.0999201317
838,0.9236183556,0.09964122318
839,0.9147124122,0.1121989249
840,0.8930798273,0.1202250789
841,0.9344378325,0.09429397633
842,0.9232542301,0.10273401
843,0.9185360024,0.103508354
844,0.926270149,0.09797946758
845,0.9315126844,0.09416333032
846,0.9099115723,0.1091997249
847,0.9096174655,0.1098642592
848,0.9083345086,0.1145314953
849,0.9346264423,0.0946402612
850,0.9321234109,0.09383325527
851,0.9284996167,0.09729178249
852,0.9222442483,0.100675073
853,0.9296281322,0.09548478751
854,0.9250045159,0.09983994868
855,0.927043045,0.09741853684
856,0.9090718226,0.1124681892
857,0.9435504243,0.08635266772
858,0.9242887485,0.1017851042
859,0.920689391,0.1026512222
860,0.9427721301,0.08586643377
861,0.9207703327,0.1016491507
862,0.9230574853,0.1010270226
863,0.92979794,0.09541152681
864,0.8673645435,0.1347228344
865,0.932366512,0.09370448631
866,0.9231458081,0.1002551399
867,0.9185900028,0.104021303
868,0.9392453445,0.09398280573
869,0.9251955648,0.1010391773
870,0.9056820897,0.1121857524
871,0.9360558208,0.09412500848
872,0.9298633418,0.09617785523
873,0.9124206417,0.1109322948
874,0.9281870055,0.09671227779
875,0.9160246736,0.1102775482
876,0.91157407,0.1077484981
877,0.9318138573,0.09468108089
878,0.9445137005,0.08466485367
879,0.9041105701,0.1134159541
880,0.9203310346,0.1040069821
881,0.8941125166,0.1192157682
