sim,step_cosine,midpoint_residual
366,0.9062677433,0.1108965909
367,0.8902104312,0.1210128543
368,0.9301376906,0.09626288884
369,0.8929751319,0.1199058648
370,0.919827512,0.1032192111
371,0.8991328373,0.1152319907
372,0.9364479343,0.09080097047
373,0.9160276941,0.1069718878
374,0.8729159635,0.1304482327
375,0.9124859885,0.1071993656
376,0.8947392249,0.1197365041
377,0.9414177137,0.08690248238
378,0.8983363397,0.1167824132
379,0.9040936438,0.1125171354
380,0.9221550137,0.1006390135
381,0.8507041645,0.1420135775
382,0.8587751192,0.1379924316
383,0.8973518799,0.1163133126
384,0.8801895932,0.1265226355
385,0.9008573246,0.1146467915
386,0.9348121043,0.09177756367
387,0.9107491588,0.1080634136
388,0.9162972423,0.105556598
389,0.9081722538,0.1114405247
390,0.8948426408,0.1178890241
391,0.905108065,0.1116073008
392,0.9049804719,0.1120056215
393,0.9102923315,0.1083514889
394,0.9055469514,0.1118241165
395,0.8874943065,0.1224296292
396,0.9123766397,0.1075550623
397,0.904052011,0.1127579531
398,0.9350152805,0.09166557023
399,0.8976687621,0.1161106563
400,0.8923702513,0.1206692019
401,0.860360351,0.1373141788
402,0.8779370865,0.1275157152
403,0.8918982199,0.1202659031
404,0.8913797998,0.1198499296
405,0.8656462449,0.1345428051
406,0.9172488342,0.1045563036
407,0.9054039825,0.1126358573
408,0.8843338507,0.1240344389
409,0.8800033459,0.1306223864
410,0.910639869,0.1093579936
411,0.9367762253,0.09119211139
412,0.918658942,0.1030534642
413,0.8792893325,0.1268429563
414,0.8886317389,0.1214526903
415,0.9086939278,0.1093686298
416,0.9027099011,0.1196560425
417,0.8870843683,0.124192889
418,0.9370033326,0.09074903118
419,0.8706213421,0.1315863636
420,0.884596545,0.1239193036
421,0.8771132999,0.1286374411
422,0.9022961486,0.1148392423
423,0.8955112235,0.1174641089
424,0.9062792314,0.1112407385
425,0.8751108736,0.1297310643
426,0.9065605515,0.1107026764
427,0.9012305302,0.1140717874
428,0.8871102284,0.1254979963
429,0.88561449,0.1266127375
430,0.9012165655,0.1140326092
431,0.9023380439,0.1193038656
432,0.9045514743,0.1122440983
433,0.9271052656,0.09859465423
434,0.9111131429,0.1098569755
435,0.903960569,0.1128762807
436,0.8926149896,0.1192422692
437,0.8838681408,0.1247753537
438,0.8974173355,0.116258761
439,0.9155120532,0.1059827123
440,0.8920103476,0.1194625622
441,0.8801156369,0.126532798
442,0.9242973225,0.09986333758
443,0.8937205331,0.1186796981
444,0.9187741738,0.1047718874
445,0.8685833887,0.1371794147
446,0.8903483152,0.1206432556
447,0.8971483993,0.116600641
448,0.9142637546,0.1065529621
449,0.9059537957,0.1111320869
450,0.8853310302,0.1235938381
451,0.8808840177,0.1258303723
452,0.9130524474,0.1066212543
453,0.9223876274,0.1005808168
454,0.8827151493,0.1249576534
455,0.90202899,0.1137302987
456,0.9346755481,0.09280892177
457,0.9012376408,0.1144569789
458,0.8629269294,0.1362864794
459,0.8896277327,0.1215056964
460,0.9252889305,0.1003694189
461,0.9100215547,0.1155042135
462,0.9258683099,0.09892879613
463,0.8957385849,0.120433237
464,0.9275999947,0.09733369539
465,0.9048374624,0.1124255988
466,0.8816928392,0.1255128791
467,0.9145742821,0.1067407802
468,0.9077789375,0.1099735209
469,0.9219423053,0.1010941508
470,0.9125390636,0.1072449273
471,0.8895178462,0.1209976762
472,0.9178824841,0.1035222565
473,0.9286679443,0.09719099
474,0.9330567734,0.093390223
475,0.8936515084,0.1195420248
476,0.9145757068,0.1063913024
477,0.8975253907,0.1176549789
478,0.8897390242,0.1219171276
479,0.9252236817,0.09940699466
480,0.8924390814,0.1196700939
481,0.8783493795,0.1272466634
482,0.8954383282,0.1176226098
483,0.9289941611,0.09601737213
484,0.9285235244,0.09895568015
485,0.8961186429,0.1170325012
486,0.9167150737,0.1049124179
487,0.869655237,0.1321863111
488,0.8825905835,0.1250256154
489,0.9133374084,0.1068516727
490,0.9304726388,0.09809040069
491,0.8697409658,0.1320154055
492,0.8601826126,0.1371251496
493,0.8906827123,0.1203661644
494,0.8982982694,0.1172358223
495,0.9023463019,0.1149319953
496,0.898655218,0.1155538961
497,0.8949524793,0.1191529206
498,0.8922298212,0.1196148183
499,0.8904359117,0.1227570175
500,0.8993571322,0.1168485377
501,0.9068802489,0.1110677508
502,0.8545578774,0.1400464519
503,0.9039083236,0.1123476912
504,0.9283670108,0.0966294923
505,0.9117544701,0.108194912
506,0.9204543299,0.1019603883
507,0.9131073867,0.1067215398
508,0.8666924587,0.134459911
509,0.9069587991,0.1115477128
510,0.9181298199,0.1041789208
511,0.925694837,0.09963814902
512,0.9186164674,0.1030322683
513,0.8740311576,0.130051232
514,0.9329806009,0.09312499486
515,0.8849103998,0.1239815847
516,0.8983597607,0.1160679106
517,0.9038523796,0.112654026
518,0.8426410988,0.1462291709
519,0.8953302683,0.1183556257
520,0.9141244372,0.1069797371
521,0.884018849,0.1280498288
522,0.9038314923,0.1123926422
523,0.8332269793,0.1510278287
524,0.924560095,0.1016054375
525,0.9118680295,0.1074798494
526,0.9041710182,0.1121705938
527,0.8950039435,0.119796287
528,0.9092872921,0.1101576915
529,0.9226029991,0.1007921978
530,0.9008977124,0.114868355
531,0.8957928492,0.1220857435
532,0.873548627,0.1299275141
533,0.8889068625,0.1212707544
534,0.8955989999,0.1176573089
535,0.8632048276,0.135541602
536,0.8505274177,0.142106373
537,0.9048702168,0.1133896033
538,0.9142680521,0.1058233347
539,0.9063756337,0.1112885203
540,0.92262363,0.1003262268
541,0.8989456356,0.1153437504
542,0.9118432553,0.1076614463
543,0.8956551649,0.1186854849
544,0.8657622188,0.1344056416
545,0.9176198705,0.103969865
546,0.9011089879,0.1140821606
547,0.8950870977,0.1180145614
548,0.9428416813,0.08617190567
549,0.9033597211,0.1129165769
550,0.8717284588,0.1327482856
551,0.9002095711,0.1164600209
552,0.907431473,0.1102358373
553,0.8668830083,0.1362020401
554,0.8794818515,0.1279490133
555,0.8746206017,0.1293207983
556,0.9026693941,0.1130872258
557,0.8958897654,0.1189574313
558,0.827851803,0.1538995187
559,0.8753814,0.1315147015
560,0.8759027304,0.1286793017
561,0.9038780795,0.1137376512
562,0.8575469317,0.1384643941
563,0.9247349148,0.09936581526
564,0.8933360377,0.1197795842
565,0.9208217772,0.1016707886
566,0.896498713,0.1184732671
567,0.9014072154,0.1161212866
568,0.9135305628,0.1062886914
569,0.8902164734,0.1212830473
570,0.9107580505,0.1081757506
571,0.918266996,0.1032232659
572,0.9191599007,0.1035813206
573,0.8034689717,0.1651914547
574,0.9041630208,0.1133779062
575,0.9041729874,0.1126165373
576,0.8989189736,0.1162289858
577,0.9229552113,0.1000894795
578,0.9236741928,0.100738358
579,0.9235779728,0.1016805733
580,0.9244500796,0.100781716
581,0.9411761402,0.08788364944
582,0.9115252905,0.1075702545
583,0.8878860194,0.1218797338
584,0.8977953467,0.1160850142
585,0.8849676156,0.1243458014
586,0.909487777,0.1088751691
587,0.877354696,0.1278208485
588,0.8902771208,0.1206893698
589,0.9133125371,0.1074117105
590,0.919204794,0.102604814
591,0.9147075998,0.1061069756
592,0.8742071792,0.129835427
593,0.9133177484,0.106444001
594,0.9269914273,0.09735394066
595,0.9192687721,0.1038072674
596,0.9101241132,0.1084772665
597,0.9308635391,0.09518073803
598,0.9252644681,0.09941100745
599,0.9179169481,0.1034446697
600,0.9193463567,0.1026056685
601,0.9173322603,0.1039107096
602,0.8975637687,0.1167609233
603,0.9109652621,0.1103577845
604,0.9124528729,0.1073826104
605,0.9082863425,0.1096434109
606,0.9272037514,0.09734485595
607,0.9255763233,0.09899577013
608,0.8965948996,0.1168491408
609,0.9242852292,0.09918835141
610,0.8811619723,0.125715689
611,0.9150156321,0.1057029539
612,0.8962645687,0.1179642716
613,0.9027466546,0.1130572378
614,0.8627104243,0.1357787437
615,0.9088626114,0.1103509342
616,0.918500863,0.1042576574
617,0.8865722156,0.1228248231
618,0.9148958451,0.1063698924
619,0.9130327257,0.1098060921
620,0.9104956814,0.1107322669
621,0.8935829858,0.1286552592
622,0.9104807125,0.1082522161
623,0.9059303092,0.1117372318
624,0.8850769943,0.1235786846
625,0.8389162414,0.1479911829
626,0.8806424454,0.126583035
627,0.919085595,0.103239347
628,0.9146372707,0.1057296379
629,0.8995111079,0.1151127291
630,0.9181371166,0.1033381658
631,0.8533584046,0.1426537952
632,0.8889931481,0.121739093
633,0.8206409549,0.1583466362
634,0.8968025846,0.1173721544
635,0.8954184755,0.118411538
636,0.9280854639,0.09671985015
637,0.8885466152,0.1221066681
638,0.9262454372,0.1000449
639,0.8925469086,0.1202253648
640,0.9010554353,0.117006968
641,0.8978017262,0.116038533
642,0.913562552,0.1073425577
643,0.9082761663,0.1096447355
644,0.9020293439,0.1171782131
645,0.9180702222,0.1040474561
646,0.8560407304,0.1432851545
647,0.9142411387,0.1064739949
648,0.9144467916,0.1057052487
649,0.9298118529,0.0971722011
650,0.8772328892,0.1293155578
651,0.894207121,0.1186300609
652,0.9138296495,0.1075177128
653,0.8637299166,0.1354697264
654,0.885999492,0.1233747321
655,0.8965597592,0.1167748289
656,0.9227797587,0.1002053508
657,0.910583796,0.1096467803
658,0.8951654565,0.1176299797
659,0.9201901572,0.1020286607
660,0.9222712847,0.1005503153
661,0.9291705854,0.0963734944
662,0.9304842535,0.09526188584
663,0.899704627,0.1184908608
664,0.8983847699,0.1173809633
665,0.9242259716,0.1000651708
666,0.8854697814,0.1235115233
667,0.8935660317,0.1193316512
668,0.9157265041,0.1053286044
669,0.9008276256,0.1174028379
670,0.9060355801,0.111350235
671,0.9233567856,0.1001155392
672,0.8682463212,0.1345008659
673,0.8941639036,0.1188760512
674,0.8706790509,0.1319313421
675,0.8914439424,0.1197938136
676,0.9142796855,0.1066607437
677,0.8664594901,0.1338888957
678,0.884091657,0.1281704122
679,0.8840673463,0.1246464427
680,0.906965973,0.1111504686
681,0.8768629067,0.12867113
682,0.8773567355,0.1287552963
683,0.880009858,0.1265218466
684,0.9217755581,0.1009583373
685,0.920501988,0.1022118451
686,0.9276666335,0.09858469484
687,0.9159666425,0.1051190848
688,0.9083516048,0.1126207932
689,0.8841369881,0.1243610184
690,0.9068089206,0.1105522039
691,0.929889468,0.0954348665
692,0.8822272283,0.1251293738
693,0.8885058737,0.1215089782
694,0.8813699513,0.1256816067
695,0.908382416,0.1096720032
696,0.8007927108,0.1667641756
697,0.9145160672,0.1082782057
698,0.9085438663,0.1096168833
699,0.8523561821,0.1416478337
700,0.8990551455,0.1161238201
701,0.8913993742,0.1208172814
702,0.9105981548,0.116076385
703,0.8883944088,0.1248180347
704,0.9182272166,0.1036371377
705,0.9162578369,0.1054606996
706,0.8890706012,0.1263496366
707,0.9269038202,0.09778136452
708,0.8861423105,0.1231133057
709,0.9161973205,0.1048727971
710,0.9194725639,0.1026395591
711,0.9284094152,0.09669266297
712,0.8940144886,0.1218537973
713,0.9233700079,0.09995862906
714,0.9540475405,0.07694387232
715,0.8799158728,0.1267232503
716,0.8258821893,0.1584530766
717,0.929082277,0.09846369598
718,0.8154019694,0.1597776204
719,0.9113862279,0.1084140576
720,0.8322315923,0.1523859262
721,0.9175434921,0.1037628999
722,0.9221356576,0.1019866979
723,0.8899230274,0.120680694
724,0.8879974228,0.1222561153
725,0.8814115024,0.12556861
726,0.9058533789,0.1111391656
727,0.8936255772,0.1191845094
728,0.8677033456,0.1356183311
729,0.8991693723,0.1181294725
730,0.8909397459,0.1203659672
731,0.912887529,0.1076088864
732,0.9237984651,0.09976520826
733,0.9223990521,0.1005055435
734,0.9197945385,0.1029917952
735,0.9024131411,0.1151049367
736,0.898782058,0.1157605311
737,0.9069603237,0.1111443082
738,0.9017491829,0.1153237117
739,0.8689877405,0.1329329838
740,0.9080921342,0.1117816822
741,0.9030254116,0.1129928889
742,0.8671361349,0.1336227965
743,0.8987052262,0.1157762563
744,0.8920874232,0.1199816842
745,0.8516389914,0.1417363508
746,0.8830977803,0.1250376333
747,0.9172398948,0.1040441611
748,0.8745739322,0.1321482644
749,0.8929081014,0.1190977424
750,0.8869552323,0.122513269
751,0.9430320544,0.08621776532
752,0.896212572,0.1175225232
753,0.8886532418,0.1236786739
754,0.9356643457,0.09126830985
755,0.8931082917,0.1209194205
756,0.9191749768,0.1041436705
757,0.9121494097,0.1077097567
758,0.9055741035,0.11582162
759,0.9129496823,0.1066867767
760,0.9122934903,0.1086066361
761,0.9302589741,0.09503999233
762,0.9027588388,0.1135965103
763,0.8855460454,0.1234724697
764,0.8819034047,0.1284556477
765,0.9020186615,0.1162497415
766,0.8801417165,0.1266908158
767,0.8990432908,0.1157958934
768,0.8963379876,0.1207429667
769,0.9003041872,0.1154906659
770,0.9384309269,0.0891792528
771,0.9110436787,0.1102013518
772,0.9116894489,0.1083056009
773,0.9250902988,0.09928274812
774,0.9059679695,0.1131565902
775,0.8579981434,0.1388780316
776,0.9247549568,0.1005664585
777,0.9077151174,0.1135349237
778,0.9215576835,0.1021191122
779,0.8979235525,0.1161675716
780,0.9096940499,0.1096201683
781,0.8827494117,0.1278492613
782,0.8963232995,0.1181505682
783,0.9180312127,0.1043653337
784,0.8895132979,0.1211458891
785,0.9136465422,0.1062364539
786,0.9232950877,0.09994182648
787,0.8786308077,0.1271197551
788,0.88148619,0.1286202617
789,0.8822855526,0.1251428269
790,0.9257191546,0.09820012767
791,0.8851493985,0.1234410891
792,0.9301684717,0.09625337561
793,0.889580627,0.1212837309
794,0.895083748,0.1177394591
795,0.9165155319,0.1044069445
796,0.9041313506,0.1122005181
797,0.9301624017,0.09518134362
798,0.9049347702,0.1117096756
799,0.8938930915,0.1189209549
800,0.888688105,0.1244883777
801,0.9147352758,0.1055937788
802,0.8438641822,0.146568963
803,0.8740098122,0.1393279458
804,0.9074202138,0.1101777233
805,0.8615995039,0.1368904399
806,0.893867583,0.1187572637
807,0.8990798604,0.1168237279
808,0.9056739805,0.1126552239
809,0.9079906025,0.1108326194
810,0.8837983155,0.1243291919
811,0.8949552728,0.1177641587
812,0.9278832632,0.09673265253
813,0.9402745046,0.08788017029
814,0.9007834407,0.1158644944
815,0.8451585208,0.1452358755
816,0.9254041599,0.09855070547
817,0.8874816417,0.1220970218
818,0.8932667176,0.1187286305
819,0.9098591443,0.1113353838
820,0.9227586686,0.100711041
821,0.8922132342,0.1206354765
822,0.8918769245,0.1195316107
823,0.9048678555,0.1119683208
824,0.9100283402,0.1086026585
825,0.8835952603,0.1245637046
826,0.8832043486,0.1245345909
827,0.9178229108,0.1071435089
828,0.9026353401,0.1134902924
829,0.8956553583,0.1174844661
830,0.9358983889,0.0910014174
831,0.8975241852,0.116515071
832,0.8789793832,0.1283105884
833,0.9061032088,0.1110864085
834,0.9082816946,0.1124343503
835,0.9008055846,0.1147793976
836,0.8664393598,0.1340819514
837,0.8719189158,0.1319095498
838,0.8728087478,0.1303124087
839,0.8950310956,0.1190012609
840,0.9175480751,0.1058386362
841,0.8895085595,0.1210155704
842,0.9036374538,0.1125457231
843,0.9331011614,0.09712650492
844,0.9020389432,0.1214288518
845,0.9172613653,0.1043305122
846,0.8954597246,0.1187874799
847,0.9068277497,0.1108500366
848,0.890927842,0.1208069187
849,0.8947874949,0.1179438749
850,0.8846222254,0.1237201446
851,0.9267290266,0.09753509429
852,0.9189932704,0.1032869137
853,0.900587173,0.1167271542
854,0.8949937176,0.1189102141
855,0.8787198167,0.1270432316
856,0.9204836786,0.1031769993
857,0.8851438293,0.1262475367
858,0.8963714354,0.1170104992
859,0.9085806541,0.1095456158
860,0.8721166876,0.1316822638
861,0.9108985208,0.1087246554
862,0.9259062188,0.09823089487
863,0.917611387,0.1046561832
864,0.9370140665,0.09197039291
865,0.8805980242,0.1300083037
866,0.9147546893,0.1060358528
867,0.8788536748,0.12813339
868,0.910281999,0.1086666405
869,0.9116381852,0.1077487142
870,0.8810818718,0.1265548267
871,0.8694741602,0.1321337744
872,0.9088317189,0.1111750256
873,0.9265603015,0.09775616691
874,0.9267321113,0.0975987402
875,0.9085609543,0.1110894878
876,0.9369565723,0.09040025359
877,0.9181971267,0.1032594381
878,0.9140785457,0.1087526996
879,0.8958010437,0.1180983359
880,0.9334067265,0.09571234035
881,0.8972278316,0.1177905696
882,0.9161676669,0.1051010605
