perm,spearman,kendall,probe_r2,monotone_fraction,midpoint_residual_median,pc1_frac_centroids
43,-0.01091225863,-0.008209191123,-0.4434127459,0.2638888889,0.9028229212,0.5446245493
44,0.08093258483,0.06377910027,-0.3349489698,0.4027777778,0.8447681093,0.5841916952
45,-0.1755964284,-0.1355568996,-0.2649460815,0.4444444444,0.8517200227,0.6161399161
46,0.1261275227,0.0967211108,-0.347496131,0.2777777778,0.8281430737,0.6154500582
47,0.1266731356,0.097247341,-0.4208392716,0.2777777778,0.8187196275,0.671312349
48,0.03200929198,0.02515380357,-0.3282574831,0.3611111111,0.9171420608,0.643596597
49,-0.04746832504,-0.03630988381,-0.2778602313,0.3888888889,0.8194601087,0.5301464221
50,0.08447906889,0.06514729879,-0.3607242147,0.2083333333,0.8842534748,0.520051256
51,0.06019929344,0.04515055118,-0.4483188971,0.2083333333,0.84048931,0.6187246654
52,0.0350101631,0.02841643081,-0.2900455178,0.3611111111,0.8362477684,0.6176450757
53,-0.06592822922,-0.04841317842,-0.5226663918,0.2777777778,0.8927911984,0.607968013
54,-0.1655935247,-0.1321890263,-0.6162404984,0.2361111111,0.8615181904,0.6078698592
55,-0.1898733002,-0.144502813,-0.3677639373,0.4583333333,0.8237826836,0.5097470141
56,0.09939248902,0.07451419635,-0.6513630983,0.25,0.8540432268,0.6780112982
57,0.1252181678,0.09661586476,-0.2760170996,0.3055555556,0.8446337486,0.6088174178
58,-0.1042120699,-0.08072371271,-0.4254983789,0.2361111111,0.8567095166,0.6582660995
59,0.1383128781,0.1064037465,-0.4127260516,0.3472222222,0.8584803626,0.591608006
60,-0.03837477618,-0.02946889121,-0.3214708885,0.25,0.8874750487,0.6051129178
61,-0.1561362339,-0.1230326208,-0.2850563052,0.3055555556,0.818891681,0.5478274384
62,-0.2096063012,-0.1621841477,-0.3395282146,0.4166666667,0.8149669928,0.7503544886
63,0.1505891691,0.115665398,-0.3607076264,0.2916666667,0.8928765715,0.666613814
64,-0.06501887433,-0.05083383734,-0.4815268623,0.2777777778,0.8575854431,0.6342225031
65,-0.05638000292,-0.0423089081,-0.7328409666,0.2916666667,0.8886336769,0.7120691607
66,0.1653207182,0.1280844307,-0.3851609826,0.2638888889,0.8331306896,0.7123806848
67,0.08893490783,0.06830467999,-0.4220476825,0.3333333333,0.8534400472,0.6800254731
68,0.03255490491,0.02378560505,-0.3534414818,0.3194444444,0.846289026,0.6066855684
69,-0.167139428,-0.1276634466,-0.6182109408,0.3611111111,0.8616604785,0.5506425021
70,0.01845990418,0.01420821541,-0.3382805205,0.2638888889,0.8339584588,0.6045535452
71,-0.2526187873,-0.194599928,-0.378249294,0.4166666667,0.8316267294,0.5318564247
72,0.01927832358,0.01452395353,-0.6176515176,0.1944444444,0.8616604785,0.6892468898
73,-0.06074490637,-0.04578202742,-0.261877081,0.3888888889,0.816923983,0.520663245
74,0.1489523303,0.1164021203,-0.231219299,0.3055555556,0.8411824574,0.6807339849
75,0.0111850651,0.009787881724,-0.6103620239,0.2638888889,0.8255685443,0.6642333947
76,-0.07429429417,-0.05725384578,-0.3080110171,0.3333333333,0.8030699652,0.7019195404
77,0.1670484925,0.1282949228,-0.4544503717,0.2361111111,0.8575854431,0.6318881322
78,0.2213369792,0.1730244898,-0.0394824327,0.2638888889,0.8147668872,0.7778776826
79,-0.1528625563,-0.1200857317,-0.6712443341,0.3194444444,0.8323951223,0.5801532882
80,0.06192706772,0.04872891654,-0.38962622,0.2083333333,0.8575854431,0.5310962691
81,-0.02682596913,-0.02262789861,-0.4122036407,0.2777777778,0.8539818587,0.6206294924
82,-0.0278262595,-0.02241740653,-0.5333815876,0.25,0.8817911384,0.6716027057
83,-0.019914872,-0.01473444561,-0.5983557219,0.2638888889,0.8539818587,0.6178390105
84,-0.179051977,-0.1376618204,-0.1496620293,0.4027777778,0.8625617147,0.5696700841
85,0.0621089387,0.04515055118,-0.2757751271,0.2638888889,0.8144997005,0.7168917948
86,-0.2534372067,-0.1963891107,-0.5686293641,0.4444444444,0.821893471,0.5734066796
87,-0.0278262595,-0.02241740653,-0.3023570252,0.2638888889,0.8411824574,0.6035262158
88,-0.1173067803,-0.09030110236,-0.3592788699,0.2361111111,0.8169791473,0.525802984
89,-0.02091516237,-0.01347149313,-0.478233542,0.2083333333,0.8698739013,0.6234749983
90,0.07893200409,0.05999024282,-0.3164676059,0.2916666667,0.8777998887,0.5748181976
91,0.05128761556,0.04083546354,-0.2436900832,0.2361111111,0.8517200227,0.6611787078
92,-0.1521350724,-0.1151391678,-0.340978521,0.5555555556,0.8590975101,0.6000904385
93,0.1200348449,0.0930374994,-0.43740691,0.2638888889,0.8335858716,0.6781992562
94,-0.1186708126,-0.09230077712,-0.4036601599,0.3611111111,0.8331306896,0.5528984605
95,-0.1399497169,-0.1062985004,-0.5163638778,0.375,0.8734196867,0.54959634
96,0.1154880705,0.08861716572,-0.4471389814,0.3055555556,0.8629257767,0.5833472162
97,-0.3392803079,-0.2676406798,-0.6282348662,0.4444444444,0.8542621167,0.6507760257
98,0.01800522674,0.01431346145,-0.7048102955,0.3194444444,0.8433340425,0.6099835033
99,-0.004364903452,-0.003788857442,-0.7048847143,0.1944444444,0.8833175271,0.5590325711
