scenario_id,level,valence,markedness
politeness-reminder-079,positive,8.100948061,-3.804085684
politeness-reminder-094,negative,-6.525283435,-6.116288892
politeness-reminder-094,neutral,4.811318983,9.54934631
politeness-reminder-094,positive,1.713964452,-3.433057419
politeness-request-001,negative,-16.3194188,-1.26504514
politeness-request-001,neutral,6.950667668,8.545697345
politeness-request-001,positive,9.368751129,-7.280652205
politeness-request-006,negative,-14.09639795,0.3474705117
politeness-request-006,neutral,7.744841714,2.617683555
politeness-request-006,positive,6.351556231,-2.965154066
politeness-request-025,negative,-9.617052459,0.5202480736
politeness-request-025,neutral,2.315046764,-0.02073285083
politeness-request-025,positive,7.302005695,-0.4995152228
politeness-request-029,negative,-12.99993294,0.7812370192
politeness-request-029,neutral,4.450002732,0.06155819011
politeness-request-029,positive,8.549930212,-0.8427952093
politeness-request-031,negative,-12.27838385,-4.587660438
politeness-request-031,neutral,4.3122759,5.125328568
politeness-request-031,positive,7.966107951,-0.5376681299
politeness-request-037,negative,-10.98379932,-5.961438756
politeness-request-037,neutral,4.362664986,4.830666577
politeness-request-037,positive,6.621134331,1.130772179
politeness-request-053,negative,-11.30238063,0.835088111
politeness-request-053,neutral,4.789752841,1.110472235
politeness-request-053,positive,6.512627793,-1.945560346
politeness-request-056,negative,-1.399326948,-7.553636803
politeness-request-056,neutral,-0.8871554852,3.003685696
politeness-request-056,positive,2.286482433,4.549951108
politeness-request-061,negative,-10.11122735,-10.83439
politeness-request-061,neutral,4.698619056,3.738763739
politeness-request-061,positive,5.412608294,7.095626262
politeness-request-074,negative,-6.445644721,-2.108810593
politeness-request-074,neutral,1.91170987,5.595714677
politeness-request-074,positive,4.533934851,-3.486904084
politeness-request-093,negative,-8.054432189,-1.594937967
politeness-request-093,neutral,-0.0190481793,7.007570762
politeness-request-093,positive,8.073480368,-5.412632795
politeness-request-097,negative,-15.45878541,-0.8222310708
politeness-request-097,neutral,6.512724106,9.893836878
politeness-request-097,positive,8.9460613,-9.071605807
