scenario_id,level,valence,markedness
politeness-request-001,neutral,-0.3110752004,-0.8131516119
politeness-request-001,positive,1.191702438,-1.009896521
politeness-request-006,negative,-4.444727114,-5.544332232
politeness-request-006,neutral,3.449538568,6.258146559
politeness-request-006,positive,0.9951885456,-0.7138143276
politeness-request-025,negative,-3.890745485,-8.091600031
politeness-request-025,neutral,1.115833764,4.083354513
politeness-request-025,positive,2.77491172,4.008245518
politeness-request-029,negative,-0.865500272,1.997715847
politeness-request-029,neutral,0.4864757622,0.4796913198
politeness-request-029,positive,0.3790245098,-2.477407167
politeness-request-031,negative,-1.762032247,2.206429136
politeness-request-031,neutral,0.5116052274,-0.1578271623
politeness-request-031,positive,1.25042702,-2.048601974
politeness-request-037,negative,-1.88282178,0.6435440529
politeness-request-037,neutral,0.02472210035,-0.7247248845
politeness-request-037,positive,1.85809968,0.08118083153
politeness-request-053,negative,-3.529264221,-6.200690953
politeness-request-053,neutral,4.312075513,10.85249077
politeness-request-053,positive,-0.7828112917,-4.651799819
politeness-request-056,negative,-1.143364205,-0.7784463613
politeness-request-056,neutral,2.292281209,7.29319308
politeness-request-056,positive,-1.148917004,-6.514746718
politeness-request-061,negative,-2.198117096,-1.222254999
politeness-request-061,neutral,1.336330449,3.084830932
politeness-request-061,positive,0.861786647,-1.862575933
politeness-request-074,negative,-1.95444932,-1.899184468
politeness-request-074,neutral,1.492944625,2.790017966
politeness-request-074,positive,0.4615046955,-0.8908334978
politeness-request-093,negative,-0.963282568,0.1079213595
politeness-request-093,neutral,0.6761680582,2.689646026
politeness-request-093,positive,0.2871145098,-2.797567386
politeness-request-097,negative,-4.866319737,-6.878770484
politeness-request-097,neutral,5.288979368,10.22533962
politeness-request-097,positive,-0.4226596308,-3.346569132
