scenario_id,level,valence,markedness
politeness-criticism-or-feedback-071,positive,9.150672122,12.45130358
politeness-criticism-or-feedback-099,negative,37.85317772,98.94284235
politeness-criticism-or-feedback-099,neutral,-25.66164022,-60.55063655
politeness-criticism-or-feedback-099,positive,-12.19153751,-38.3922058
politeness-criticism-or-feedback-100,negative,-20.55084683,-34.57119258
politeness-criticism-or-feedback-100,neutral,14.39229737,27.53414898
politeness-criticism-or-feedback-100,positive,6.158549455,7.037043597
politeness-disagreement-012,negative,4.295495905,34.39806317
politeness-disagreement-012,neutral,-5.45714295,-20.35666631
politeness-disagreement-012,positive,1.161647044,-14.04139686
politeness-disagreement-035,negative,-17.69935917,-9.022454194
politeness-disagreement-035,neutral,9.589991671,10.70592166
politeness-disagreement-035,positive,8.109367503,-1.683467464
politeness-disagreement-047,negative,-9.401859046,-6.871176275
politeness-disagreement-047,neutral,2.335527918,4.236376329
politeness-disagreement-047,positive,7.066331127,2.634799946
politeness-disagreement-048,negative,-5.122654269,8.900541975
politeness-disagreement-048,neutral,5.504759588,7.643565984
politeness-disagreement-048,positive,-0.3821053182,-16.54410796
politeness-disagreement-075,negative,-17.83300535,-24.08050891
politeness-disagreement-075,neutral,9.08095519,25.49852354
politeness-disagreement-075,positive,8.752050162,-1.418014636
politeness-disagreement-086,negative,-12.67183242,-7.452955808
politeness-disagreement-086,neutral,0.9578818001,-4.733984249
politeness-disagreement-086,positive,11.71395062,12.18694006
politeness-inquiry-sensitive-008,negative,-23.11691183,-40.43119656
politeness-inquiry-sensitive-008,neutral,4.117284234,5.988748543
politeness-inquiry-sensitive-008,positive,18.9996276,34.44244802
politeness-inquiry-sensitive-009,negative,-4.024467646,15.35900957
politeness-inquiry-sensitive-009,neutral,0.4789624497,-5.724377215
politeness-inquiry-sensitive-009,positive,3.545505196,-9.634632357
politeness-inquiry-sensitive-016,negative,0.8046196108,21.13799749
politeness-inquiry-sensitive-016,neutral,12.08995241,23.77391322
politeness-inquiry-sensitive-016,positive,-12.89457202,-44.91191071
politeness-inquiry-sensitive-092,negative,-8.255918418,0.1703776044
politeness-inquiry-sensitive-092,neutral,6.815211193,11.66181844
politeness-inquiry-sensitive-092,positive,1.440707224,-11.83219604
politeness-refusal-038,negative,-0.04988116727,23.78125983
politeness-refusal-038,neutral,9.66535065,14.78513756
politeness-refusal-038,positive,-9.615469483,-38.56639739
politeness-refusal-058,negative,-15.16711968,-20.09426492
politeness-refusal-058,neutral,15.14519724,35.70412663
politeness-refusal-058,positive,0.02192244112,-15.60986171
politeness-refusal-064,negative,-6.608911485,6.103492684
politeness-refusal-064,neutral,6.437631704,6.158076742
politeness-refusal-064,positive,0.1712797811,-12.26156943
politeness-refusal-069,negative,12.79658491,56.08319474
politeness-refusal-069,neutral,-5.630610572,-17.581718
politeness-refusal-069,positive,-7.165974341,-38.50147674
politeness-refusal-077,negative,3.836375888,24.39664643
politeness-refusal-077,neutral,-6.664914998,-18.78823707
politeness-refusal-077,positive,2.82853911,-5.608409361
politeness-refusal-080,negative,-2.693078675,12.83083588
politeness-refusal-080,neutral,2.164329812,10.55228473
politeness-refusal-080,positive,0.528748863,-23.38312061
politeness-refusal-083,negative,-3.456079844,10.13275612
politeness-refusal-083,neutral,9.642950811,14.66603766
politeness-refusal-083,positive,-6.186870968,-24.79879378
politeness-refusal-090,negative,-7.484391222,2.804072014
politeness-refusal-090,neutral,3.957568247,3.050819663
politeness-refusal-090,positive,3.526822976,-5.854891676
politeness-reminder-017,negative,11.02980496,40.64288657
politeness-reminder-017,neutral,-6.728335097,-15.33573655
politeness-reminder-017,positive,-4.301469866,-25.30715002
politeness-reminder-018,negative,12.22758574,54.8827219
politeness-reminder-018,neutral,-18.55003391,-46.32876247
politeness-reminder-018,positive,6.32244817,-8.553959434
politeness-reminder-019,negative,-5.218957364,2.378902032
politeness-reminder-019,neutral,-21.30013702,-47.02920726
politeness-reminder-019,positive,26.51909438,44.65030523
politeness-reminder-021,negative,17.98114221,56.07783556
politeness-reminder-021,neutral,-42.90421511,-98.12607923
politeness-reminder-021,positive,24.92307291,42.04824366
politeness-reminder-079,negative,-6.285403573,5.771448562
politeness-reminder-079,neutral,10.66600889,22.69879752
politeness-reminder-079,positive,-4.380605314,-28.47024609
politeness-reminder-094,negative,-11.11663776,-12.6040437
politeness-reminder-094,neutral,33.53996517,74.83614618
politeness-reminder-094,positive,-22.42332741,-62.23210248
politeness-request-001,negative,-3.681474364,7.035616541
politeness-request-001,neutral,-3.361403987,-5.106392574
politeness-request-001,positive,7.042878351,-1.929223967
politeness-request-006,negative,-22.98423075,-25.92814359
politeness-request-006,neutral,21.064872,41.1262707
politeness-request-006,positive,1.919358754,-15.19812711
politeness-request-025,negative,-36.68698183,-73.46834869
politeness-request-025,neutral,13.83937462,37.21577863
politeness-request-025,positive,22.84760721,36.25257006
politeness-request-029,negative,-1.767754294,12.80954304
politeness-request-029,neutral,5.495232774,11.05070439
politeness-request-029,positive,-3.72747848,-23.86024742
politeness-request-031,negative,0.5649707016,31.62337783
politeness-request-031,neutral,-0.1035281602,-8.880803925
politeness-request-031,positive,-0.4614425413,-22.7425739
politeness-request-037,negative,-3.348248585,17.28705174
politeness-request-037,neutral,-6.642483501,-21.77562861
politeness-request-037,positive,9.990732086,4.488576874
politeness-request-053,negative,-18.19276488,-22.67742466
politeness-request-053,neutral,29.49573439,63.11255274
politeness-request-053,positive,-11.30296951,-40.43512807
politeness-request-056,negative,-6.975626942,-10.45951314
politeness-request-056,neutral,13.25599231,35.112425
politeness-request-056,positive,-6.28036537,-24.65291185
politeness-request-061,negative,-9.243897597,-0.7083885948
politeness-request-061,neutral,7.553376071,13.65453698
politeness-request-061,positive,1.690521526,-12.94614839
politeness-request-074,negative,-17.68427506,-32.23788557
politeness-request-074,neutral,3.250704147,5.806992429
politeness-request-074,positive,14.43357091,26.43089314
politeness-request-093,negative,-4.550458963,5.292484159
politeness-request-093,neutral,4.461984916,12.13397744
politeness-request-093,positive,0.08847404717,-17.42646159
politeness-request-097,negative,-25.15114839,-33.7279125
politeness-request-097,neutral,27.89468352,51.55016725
politeness-request-097,positive,-2.743535137,-17.82225475
