scenario_id,level,valence,markedness
politeness-refusal-064,negative,-17.46345021,-8.043072334
politeness-refusal-064,neutral,5.701388755,13.80097225
politeness-refusal-064,positive,11.76206146,-5.757899914
politeness-refusal-069,negative,-13.48892373,-5.153659177
politeness-refusal-069,neutral,1.473016182,10.59673602
politeness-refusal-069,positive,12.01590755,-5.44307684
politeness-refusal-077,negative,-12.1580782,-1.522943581
politeness-refusal-077,neutral,1.337367173,11.94471824
politeness-refusal-077,positive,10.82071103,-10.42177466
politeness-refusal-080,negative,-15.56179181,-9.261458969
politeness-refusal-080,neutral,-0.4572906996,12.9977815
politeness-refusal-080,positive,16.01908251,-3.736322529
politeness-refusal-083,negative,-14.63719313,-7.131514461
politeness-refusal-083,neutral,4.067429962,8.857272266
politeness-refusal-083,positive,10.56976316,-1.725757806
politeness-refusal-090,negative,-16.35054295,-6.794223013
politeness-refusal-090,neutral,5.86050201,13.4205255
politeness-refusal-090,positive,10.49004094,-6.626302485
politeness-reminder-017,negative,-10.48218009,-1.500157569
politeness-reminder-017,neutral,0.180374669,12.79966775
politeness-reminder-017,positive,10.30180543,-11.29951018
politeness-reminder-018,negative,-22.16023537,-9.79283474
politeness-reminder-018,neutral,5.047758645,15.58633341
politeness-reminder-018,positive,17.11247672,-5.793498669
politeness-reminder-019,negative,-13.967609,-6.294682751
politeness-reminder-019,neutral,0.5248832186,10.66073084
politeness-reminder-019,positive,13.44272578,-4.366048086
politeness-reminder-021,negative,-19.27430152,-10.91189015
politeness-reminder-021,neutral,7.189432542,16.86268775
politeness-reminder-021,positive,12.08486898,-5.950797607
politeness-reminder-079,negative,-17.20529634,-5.957616504
politeness-reminder-079,neutral,5.282173292,7.730210049
politeness-reminder-079,positive,11.92312304,-1.772593545
politeness-reminder-094,negative,-15.30572844,-6.262022865
politeness-reminder-094,neutral,9.85461,11.67411064
politeness-reminder-094,positive,5.451118444,-5.412087778
politeness-request-001,negative,-13.73479853,-9.288052913
politeness-request-001,neutral,1.505438987,13.72571351
politeness-request-001,positive,12.22935954,-4.437660597
politeness-request-006,negative,-25.22293518,-1.225217819
politeness-request-006,neutral,11.87338061,12.00562799
politeness-request-006,positive,13.34955458,-10.78041017
politeness-request-025,negative,-13.90482311,-6.530119377
politeness-request-025,neutral,-0.3845484186,12.00503861
politeness-request-025,positive,14.28937152,-5.47491923
politeness-request-029,negative,-18.87163551,-2.87259858
politeness-request-029,neutral,8.656403877,8.952025476
politeness-request-029,positive,10.21523164,-6.079426897
politeness-request-031,negative,-23.91062534,-3.013455527
politeness-request-031,neutral,7.965418366,8.754180492
politeness-request-031,positive,15.94520697,-5.740724966
politeness-request-037,negative,-17.96197776,0.5976891998
politeness-request-037,neutral,4.849864372,8.917915589
politeness-request-037,positive,13.11211338,-9.515604789
politeness-request-053,negative,-13.87224828,-2.313114826
politeness-request-053,neutral,5.479162317,4.434278649
politeness-request-053,positive,8.393085967,-2.121163824
politeness-request-056,negative,-7.844138888,-4.674566548
politeness-request-056,neutral,-1.938775419,5.96690864
politeness-request-056,positive,9.782914307,-1.292342092
politeness-request-061,negative,-21.17185653,-4.667720133
politeness-request-061,neutral,6.165616812,11.00975848
politeness-request-061,positive,15.00623972,-6.342038343
politeness-request-074,negative,-8.874910906,-1.632612469
politeness-request-074,neutral,0.3506452623,9.941861355
politeness-request-074,positive,8.524265643,-8.309248887
politeness-request-093,negative,-8.134355128,-1.436703307
politeness-request-093,neutral,-2.052751173,7.468295914
politeness-request-093,positive,10.1871063,-6.031592608
politeness-request-097,negative,-23.80780692,-2.576927522
politeness-request-097,neutral,12.49043099,13.0938305
politeness-request-097,positive,11.31737592,-10.51690297
